date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-04-11,KS,1268,11075,,,293,,,,,,B,2020-04-11 11:00:00,ebb183b5b9528a535e344152ad447e02f75e07ef,2020-04-11T11:00:00Z,55,293,12343,12343,12343,20,5,19,827,102,929,20,US-KS,2020-09-26 00:07:40,US
2020-04-11,KY,1693,22595,,271,459,105,177,,,464,A,2020-04-10 17:00:00,8a15e54683088746e5825321850fae2b005b058d,2020-04-10T17:00:00Z,90,459,24288,24288,24288,21,0,0,0,0,0,21,US-KY,2020-09-26 00:07:40,US
2020-04-11,LA,20014,76901,,2067,,,,470,,,A,2020-04-11 13:00:00,5c97743d6e408d8820b1235a2d633bf9f57877c0,2020-04-11T13:00:00Z,806,,96915,96915,96915,22,51,0,3874,761,4635,22,US-LA,2020-09-26 00:07:40,US
2020-04-11,MA,22766,86115,,2507,2507,,,,,,B,2020-04-11 12:30:00,1e64a6560a212373caab67b2df4a88e85ae104e6,2020-04-11T12:30:00Z,946,2507,108881,136079,108881,25,114,72,4551,1888,5306,25,US-MA,2020-09-26 00:07:40,US
2020-04-11,MD,7694,39544,,,1709,,,,,431,A,2020-04-11 10:00:00,43202419d23bacef028a999d686043f2dac60a6a,2020-04-11T10:00:00Z,298,1709,47238,47238,47238,24,43,296,2064,726,2790,24,US-MD,2020-09-26 00:07:40,US
2020-04-11,ME,616,6088,,,114,,,,,256,A,2020-04-11 11:00:00,2ea92783c52b2b102869fe6fb24b154f9ee0e768,2020-04-11T11:00:00Z,19,114,6704,6704,6704,23,2,3,0,30,30,23,US-ME,2020-09-26 00:07:40,US
2020-04-11,MI,30980,62241,,3636,,1582,,1441,,595,B,2020-04-11 11:00:00,4d9b6f76f20f84e376fb3a73f363042358fb2f9b,2020-04-11T11:00:00Z,2081,,93221,93221,93221,26,164,0,2644,808,3452,71,US-UM,2020-09-26 00:07:40,US
2020-04-11,MI,30980,62241,,3636,,1582,,1441,,595,B,2020-04-11 11:00:00,4d9b6f76f20f84e376fb3a73f363042358fb2f9b,2020-04-11T11:00:00Z,2081,,93221,93221,93221,26,164,0,2644,808,3452,26,US-MI,2020-09-26 00:07:40,US
2020-04-11,MN,1806,36898,,145,340,69,138,,,729,A,2020-04-10 17:00:00,530c2102f5d95885817ddafa321354d9d1d5a7d8,2020-04-10T17:00:00Z,64,340,38704,38704,38704,27,7,23,1552,74,1626,27,US-MN,2020-09-26 00:07:40,US
2020-04-11,MO,4024,39148,,506,,,,,,,A,2020-04-11 15:00:00,1702b16cfd79b243ec29e2e2d29cbb14a2f4b72a,2020-04-11T15:00:00Z,109,,43172,43172,43172,29,13,0,2207,225,2432,29,US-MO,2020-09-26 00:07:40,US
2020-04-11,MP,11,27,9,,,,,,,,,2020-04-11 00:00:00,517073acf6ab348c83820caf45277a10959f3318,2020-04-11T00:00:00Z,2,,47,38,38,69,0,0,0,0,0,69,US-MP,2020-09-26 00:07:40,US
2020-04-11,MS,2642,18632,,,528,,,,,,A,2020-04-10 19:00:00,81f7e0137a04734bb778bffb5d79097196a19959,2020-04-10T19:00:00Z,93,528,21274,21274,21274,28,11,46,0,173,173,28,US-MS,2020-09-26 00:07:40,US
2020-04-11,MT,377,8204,,21,46,,,,,169,A,2020-04-10 00:00:00,0634fe224bd95133a091ce67acb7a470fd83566c,2020-04-10T00:00:00Z,6,46,8581,8581,8581,30,0,5,272,12,284,30,US-MT,2020-09-26 00:07:40,US
2020-04-11,NC,4312,56081,,362,,,,,,,A,2020-04-11 11:00:00,0620e45ee0113875bbfd205b32f7d9b84a8bf7e3,2020-04-11T11:00:00Z,80,,60393,60393,60393,37,6,0,2344,404,2748,37,US-NC,2020-09-26 00:07:40,US
2020-04-11,ND,293,9787,,10,36,,,,,119,B,2020-04-11 13:00:00,5266454ab486a0ef6311be281dcdf5d6e1276c5c,2020-04-11T13:00:00Z,7,36,10080,10011,10080,38,1,0,457,15,610,38,US-ND,2020-09-26 00:07:40,US
2020-04-11,NE,700,9285,,,,,,,,,A,2020-04-11 14:00:00,0d801af8abf5c9f414bc152595d9e144cf62a227,2020-04-11T14:00:00Z,17,,9985,9985,9985,31,2,0,566,65,631,31,US-NE,2020-09-26 00:07:40,US
2020-04-11,NH,885,9608,93,,134,,,,,234,B,2020-04-09 09:00:00,d7c2f9b42fb6086bf96ee3bfd038b52ade6c0566,2020-04-09T09:00:00Z,22,134,10586,11338,10493,33,1,10,469,66,549,33,US-NH,2020-09-26 00:07:40,US
2020-04-11,NJ,58151,62042,,7618,,1746,,1650,,,A,2020-04-11 13:00:00,920ba5a64f4fd91ba8e358fb309465a63bd51711,2020-04-11T13:00:00Z,2845,,120193,120193,120193,34,324,0,3107,3563,6670,34,US-NJ,2020-09-26 00:07:40,US
2020-04-11,NM,1091,26007,,75,,,,18,,235,A,2020-04-10 00:00:00,3055b03f0a59aba278d1c47de3d4debde136c702,2020-04-10T00:00:00Z,19,,27098,27098,27098,35,0,0,0,0,0,35,US-NM,2020-09-26 00:07:40,US
2020-04-11,NV,2700,20887,,282,,,,,,,A,2020-04-11 10:30:00,6819d840d1dcc9ac65268db46397e50143c153bb,2020-04-11T10:30:00Z,125,,23587,23587,23587,32,5,0,722,116,838,32,US-NV,2020-09-26 00:07:40,US
2020-04-11,NY,180458,260522,,18654,48297,5009,,,,22025,A,2020-04-11 00:00:00,4e1ad4acdbae765563aac5e6e80f002da1cc8aa4,2020-04-11T00:00:00Z,8627,48297,440980,440980,440980,36,783,2529,13149,9946,23095,36,US-NY,2020-09-26 00:07:40,US
2020-04-11,OH,6250,54221,,,1859,,572,,,,B,2020-04-11 14:00:00,ecaa8a9d2fca5c5f9edc3781d7e09767cd6e3171,2020-04-11T14:00:00Z,247,1859,60471,60471,60471,39,16,104,1526,372,1898,39,US-OH,2020-09-26 00:07:40,US
2020-04-11,OK,1868,20790,,383,446,191,,,,865,B,2020-04-11 08:00:00,bd75c64346ad1c8daf2cbfcc005e79fc708f35ac,2020-04-11T08:00:00Z,94,446,22658,22658,22658,40,6,18,420,74,494,40,US-OK,2020-09-26 00:07:40,US
2020-04-11,OR,1371,25853,,140,338,58,,46,,,A,2020-04-10 11:00:00,2aa217a6d9e3adf0d70c042b2b182599613e7f46,2020-04-10T11:00:00Z,48,338,27224,27224,27224,41,4,12,1547,50,1597,41,US-OR,2020-09-26 00:07:40,US
2020-04-11,PA,21655,98498,,2115,,,,639,,,A,2020-04-11 12:00:00,4371d951b06af9cef13cde89b789bf7432ce954a,2020-04-11T12:00:00Z,494,,120153,120153,120153,42,78,0,5458,1676,7134,95,US-UM,2020-09-26 00:07:40,US
2020-04-11,PA,21655,98498,,2115,,,,639,,,A,2020-04-11 12:00:00,4371d951b06af9cef13cde89b789bf7432ce954a,2020-04-11T12:00:00Z,494,,120153,120153,120153,42,78,0,5458,1676,7134,42,US-PA,2020-09-26 00:07:40,US
2020-04-11,PR,788,5583,1332,,,,,,,,A,2020-04-11 07:00:00,0d42b1e25c0255297489c7cf8f22c950c66cb5f0,2020-04-11T07:00:00Z,42,,7703,6371,6371,72,3,0,462,63,525,72,US-PR,2020-09-26 00:07:40,US
2020-04-11,RI,2853,17130,,183,,50,,26,,35,B,2020-04-11 03:00:00,3e2bdb67eec8ca27f72d25eb6535762f8c8e943d,2020-04-11T03:00:00Z,56,,19983,19330,19983,44,7,0,1727,280,2993,44,US-RI,2020-09-26 00:07:40,US
2020-04-11,SC,3207,26886,,,496,,,,,,B,2020-04-11 15:31:00,151a196c237aa59a0742540dfe29f3bc8fc5610a,2020-04-11T15:31:00Z,80,496,30093,30093,30093,45,8,0,1768,142,1910,45,US-SC,2020-09-26 00:07:40,US
2020-04-11,SD,626,7378,2,,33,,,,,189,A,2020-04-10 18:00:00,1d373a38d91a5e2068102234bafdf068eb7385a9,2020-04-10T18:00:00Z,6,33,8006,8004,8004,46,0,4,267,90,357,46,US-SD,2020-09-26 00:07:40,US
2020-04-11,TN,5114,61714,,411,556,,,,,1386,A,2020-04-11 15:00:00,869ec5c791362e57415cb32d0739046a98b22e93,2020-04-11T15:00:00Z,101,556,66828,66828,66828,47,3,20,3777,252,4029,47,US-TN,2020-09-26 00:07:40,US
2020-04-11,TX,12561,107972,,1514,,,,,,1617,A,2020-04-11 12:40:00,4c430f4474670a52a8c9d8ed56b6679cb63ae112,2020-04-11T12:40:00Z,254,,120533,120533,120533,48,28,0,3925,890,4815,48,US-TX,2020-09-26 00:07:40,US
2020-04-11,UT,2206,40340,,,190,,,,,,A,2020-04-11 15:00:00,18b323120d4cb6f5854f74f8cd55331840fe1787,2020-04-11T15:00:00Z,18,190,42546,42546,42546,49,1,7,1680,104,1784,49,US-UT,2020-09-26 00:07:40,US
2020-04-11,VA,5077,32922,517,1252,,426,,283,,,A,2020-04-10 17:00:00,89059861388d77ba48e01b59b78eec3ec61145f0,2020-04-10T17:00:00Z,130,,38516,50191,37999,51,9,-772,1972,568,2799,51,US-VA,2020-09-26 00:07:40,US
2020-04-11,VI,51,299,20,3,,,,,,43,,2020-04-11 09:30:00,e0b55328fb682a8862234564cb4dd04d2583781a,2020-04-11T09:30:00Z,1,,370,350,350,78,0,0,26,1,27,78,US-VI,2020-09-26 00:07:40,US
2020-04-11,VT,733,8063,,77,,,,,,15,A,2020-04-11 00:00:00,9180e388d97072362427879cbb8ee4bd73592638,2020-04-11T00:00:00Z,25,,8796,8796,8796,50,1,0,561,20,581,50,US-VT,2020-09-26 00:07:40,US
2020-04-11,WA,10568,124908,,649,,191,,,,,C,2020-04-11 00:00:00,a9346da1e884000368e659c54945e3fde2bc521c,2020-04-11T00:00:00Z,494,,135476,135476,135476,53,18,0,2032,155,2187,53,US-WA,2020-09-26 00:07:40,US
2020-04-11,WI,3822,34680,,445,950,184,257,,,,A,2020-04-11 01:00:00,fdca461242f03e434c6859ea377a171649e6ba1c,2020-04-11T01:00:00Z,137,950,38502,38502,38502,55,9,46,1455,157,1612,79,US-UM,2020-09-26 00:07:40,US
2020-04-11,WI,3822,34680,,445,950,184,257,,,,A,2020-04-11 01:00:00,fdca461242f03e434c6859ea377a171649e6ba1c,2020-04-11T01:00:00Z,137,950,38502,38502,38502,55,9,46,1455,157,1612,55,US-WI,2020-09-26 00:07:40,US
2020-04-11,WV,577,14875,,85,,40,,22,,63,B,2020-04-11 10:00:00,e6e389ac7790afd98b40817ff309c20a9c7b3fc7,2020-04-11T10:00:00Z,5,,15452,15452,15452,54,0,0,874,23,897,54,US-WV,2020-09-26 00:07:40,US
2020-04-11,WY,261,5198,,,37,,,,,129,A,2020-04-11 18:00:00,92f02b5073583ffa5b6cff01c1dfb0d5329fba0b,2020-04-11T18:00:00Z,0,37,5459,5459,5459,56,0,0,462,8,470,56,US-WY,2020-09-26 00:07:40,US
2020-04-10,AK,246,7186,,,28,,,,,55,A,2020-04-10 15:30:00,a74907f8572e46a0bac5f98aa741db65d8380e5f,2020-04-10T15:30:00Z,7,28,7432,7432,7432,2,0,1,198,11,209,2,US-AK,2020-09-26 00:07:40,US
2020-04-10,AL,2968,18058,,350,368,,,,,,B,2020-04-10 00:00:00,024e7bd517eed798ac6ad21efa5084d47afa92d5,2020-04-10T00:00:00Z,80,368,21026,21026,21026,1,6,35,0,199,199,1,US-AL,2020-09-26 00:07:40,US
2020-04-10,AR,1171,15949,,86,130,,43,33,39,312,A,2020-04-10 14:36:00,13bbe18ec067e33a19a11be77adeff8991dbf44d,2020-04-10T14:36:00Z,23,130,17120,17120,17120,5,2,0,2117,52,2169,5,US-AR,2020-09-26 00:07:40,US
2020-04-10,AS,0,3,2,,,,,,,,,2020-04-06 16:00:00,4179f6ea0485f707e82fe3b47b570f690b034e24,2020-04-06T16:00:00Z,0,,5,3,3,60,0,0,0,0,0,60,US-AS,2020-09-26 00:07:40,US
2020-04-10,AZ,3112,34622,,,995,,,,,,B,2020-04-10 00:00:00,4252ce545eb14546b7459d366051e66b206af7c8,2020-04-10T00:00:00Z,97,995,37734,37734,37734,4,8,45,462,94,556,4,US-AZ,2020-09-26 00:07:40,US
2020-04-10,CA,19472,145391,13900,2897,,1145,,,,,B,2020-04-09 00:00:00,8848662e4fcbc3a7a4064136b306e8a0282d97c4,2020-04-09T00:00:00Z,541,,178763,164863,164863,6,49,0,200,1163,1363,6,US-CA,2020-09-26 00:07:40,US
2020-04-10,CO,6510,26143,,842,1312,,,,,,A,2020-04-10 01:59:00,4b260f4d31386bc395b30e3bf858a11aa3492f24,2020-04-10T01:59:00Z,250,1312,32653,33967,32653,8,57,150,2599,855,2199,8,US-CO,2020-09-26 00:07:40,US
2020-04-10,CT,10538,25750,,1562,,,,,,,A,2020-04-10 17:00:00,78bbdb08fe596c23b52cc6d7b8ba1b5a4c057905,2020-04-10T17:00:00Z,448,,36288,36288,36288,9,68,0,2032,754,2786,9,US-CT,2020-09-26 00:07:40,US
2020-04-10,DC,1660,7695,,,,,,,,426,A,2020-04-10 10:00:00,0d5ee8165d4d4b4241c7d21afc4ea97a1e655ea3,2020-04-10T10:00:00Z,38,,9355,9355,9355,11,6,0,494,137,631,11,US-DC,2020-09-26 00:07:40,US
2020-04-10,DE,1326,10415,,181,,,,,,177,A,2020-04-10 14:00:00,c938be6ed32596cef89464cbd9c8118461d63067,2020-04-10T14:00:00Z,36,,11741,11741,11741,10,2,0,1732,119,1851,10,US-DE,2020-09-26 00:07:40,US
2020-04-10,FL,17531,145299,1411,,2487,,,,,,A,2020-04-10 11:30:00,dc22314f60203a1e714a2dcee323178e0890e6d8,2020-04-10T11:30:00Z,390,2487,164241,162830,162830,12,36,219,9114,1167,10281,12,US-FL,2020-09-26 00:07:40,US
2020-04-10,GA,11483,34664,,,2351,,,,,,A,2020-04-10 11:28:00,1d9d74baf5496583bc964501edd172056d9d04b6,2020-04-10T11:28:00Z,416,2351,46147,46147,46147,13,37,192,4145,917,5062,13,US-GA,2020-09-26 00:07:40,US
2020-04-10,GU,130,662,,14,,2,,2,,41,,2020-04-09 20:45:00,0c0a306f6f17b2d890dce6403d8e593487dd7ab7,2020-04-09T20:45:00Z,4,,792,792,792,66,0,0,69,2,71,66,US-GU,2020-09-26 00:07:40,US
2020-04-10,HI,442,15707,,,42,,6,,2,251,A,2020-04-09 18:00:00,4cc1eff5bad5445cc5da01f1f0dd4f49351e2c2b,2020-04-09T18:00:00Z,6,42,16149,16149,16149,15,1,0,391,7,398,84,US-UM,2020-09-26 00:07:40,US
2020-04-10,HI,442,15707,,,42,,6,,2,251,A,2020-04-09 18:00:00,4cc1eff5bad5445cc5da01f1f0dd4f49351e2c2b,2020-04-09T18:00:00Z,6,42,16149,16149,16149,15,1,0,391,7,398,15,US-HI,2020-09-26 00:07:40,US
2020-04-10,IA,1388,14565,,125,,55,,30,,506,A,2020-04-10 00:00:00,be95e30969a5d104dc3bea355d7f8226d181cf98,2020-04-10T00:00:00Z,31,,15953,15953,15953,19,2,0,862,118,980,19,US-IA,2020-09-26 00:07:40,US
2020-04-10,ID,1353,11741,,67,127,,33,,,,A,2020-04-09 19:00:00,71f8cea002a03221659d9eda5830f23b4b365d24,2020-04-09T19:00:00Z,24,127,13094,13094,13094,16,6,14,442,121,563,16,US-ID,2020-09-26 00:07:40,US
2020-04-10,IL,17887,69640,,3680,,1166,,821,,,A,2020-04-10 00:00:00,cac3ce0cf0e84d11f0633b6a66c0c4f483bc3d82,2020-04-10T00:00:00Z,596,,87527,87527,87527,17,68,0,5205,1465,6670,17,US-IL,2020-09-26 00:07:40,US
2020-04-10,IN,6907,28133,,,,820,,497,,,B,2020-04-10 10:00:00,ee5b2e0b8076327c5f1098fdf2c54b1e4a68831e,2020-04-10T10:00:00Z,300,,35040,35040,35040,18,55,0,2351,556,2907,18,US-IN,2020-09-26 00:07:40,US
2020-04-10,KS,1166,10248,,,274,,,,,,B,2020-04-10 09:30:00,9a553959aa531bc0224da25b8fa1e5be419fd62a,2020-04-10T09:30:00Z,50,274,11414,11414,11414,20,8,11,579,60,639,20,US-KS,2020-09-26 00:07:40,US
2020-04-10,KY,1693,22595,,271,459,105,177,,,464,A,2020-04-10 17:00:00,07f18e492d4d6923e190623930d0d59c43298f9f,2020-04-10T17:00:00Z,90,459,24288,24288,24288,21,17,459,2140,347,2487,21,US-KY,2020-09-26 00:07:40,US
2020-04-10,LA,19253,73027,,2054,,,,479,,,A,2020-04-10 13:00:00,e1e30c36d9bb7aee1ecc96decb04ec98223b805e,2020-04-10T13:00:00Z,755,,92280,92280,92280,22,53,0,4391,970,5361,22,US-LA,2020-09-26 00:07:40,US
2020-04-10,MA,20878,81564,,2435,2435,,,,,,B,2020-04-10 12:30:00,0534126ccc6893a1dfbe3dfd89e42ec788d71517,2020-04-10T12:30:00Z,832,2435,102442,130773,102442,25,107,133,5418,2035,8851,25,US-MA,2020-09-26 00:07:40,US
